0.0,1.0,44.0,88.0,1.0,6.0,8.0,14.0,0.0,0.0,33.0,10.0,1.0,10.0,21.0,97.0,18.0,16.0,7.0,7.0,78.0,209.0,26.0,1.0,0.0,46.0,85.0,1.0,3.0,16.0,19.0,5.0,30.0,30.0,6.0,3.0,13.0,20.0,109.0,18.0,16.0,7.0,7.0,78.0,209.0,26.0,0.0,1.0,43.0,81.0,0.0,5.0,18.0,22.0,14.0,20.0,27.0,6.0,2.0,11.0,23.0,104.0,21.0,7.0,7.0,2.0,79.0,220.0,26.0,1.0,0.0,37.0,74.0,3.0,7.0,23.0,28.0,0.0,0.0,17.0,5.0,2.0,15.0,21.0,100.0,13.0,14.0,11.0,2.0,79.0,219.0,227.0,0.0,1.0,39.0,87.0,3.0,9.0,22.0,26.0,14.0,27.0,20.0,6.0,5.0,12.0,15.0,103.0,13.0,14.0,11.0,2.0,79.0,219.0,27.0,1.0,0.0,40.0,73.0,3.0,4.0,23.0,24.0,10.0,21.0,17.0,7.0,3.0,14.0,22.0,106.0,24.0,26.0,22.0,5.0,78.0,213.0,26.0
1.0,0.0,46.0,85.0,1.0,3.0,16.0,19.0,5.0,30.0,30.0,6.0,3.0,13.0,20.0,109.0,18.0,16.0,7.0,7.0,78.0,209.0,26.0,0.0,1.0,43.0,81.0,0.0,5.0,18.0,22.0,14.0,20.0,27.0,6.0,2.0,11.0,23.0,104.0,21.0,7.0,7.0,2.0,79.0,220.0,26.0,0.0,0.0,32.0,92.0,1.0,9.0,3.0,8.0,18.0,32.0,19.0,9.0,2.0,15.0,20.0,68.0,21.0,7.0,7.0,2.0,79.0,220.0,26.0,0.0,1.0,39.0,87.0,3.0,9.0,22.0,26.0,14.0,27.0,20.0,6.0,5.0,12.0,15.0,103.0,13.0,14.0,11.0,2.0,79.0,219.0,27.0,1.0,0.0,40.0,73.0,3.0,4.0,23.0,24.0,10.0,21.0,17.0,7.0,3.0,14.0,22.0,106.0,24.0,26.0,22.0,5.0,78.0,213.0,26.0,1.0,1.0,32.0,69.0,4.0,9.0,13.0,19.0,7.0,35.0,22.0,9.0,5.0,18.0,12.0,81.0,24.0,26.0,22.0,5.0,78.0,213.0,26.0
0.0,1.0,43.0,81.0,0.0,5.0,18.0,22.0,14.0,20.0,27.0,6.0,2.0,11.0,23.0,104.0,21.0,7.0,7.0,2.0,79.0,220.0,26.0,0.0,0.0,32.0,92.0,1.0,9.0,3.0,8.0,18.0,32.0,19.0,9.0,2.0,15.0,20.0,68.0,21.0,7.0,7.0,2.0,79.0,220.0,26.0,1.0,0.0,36.0,84.0,1.0,8.0,32.0,38.0,19.0,34.0,22.0,8.0,4.0,13.0,23.0,105.0,24.0,2.0,7.0,1.0,78.0,214.0,27.0,1.0,0.0,40.0,73.0,3.0,4.0,23.0,24.0,10.0,21.0,17.0,7.0,3.0,14.0,22.0,106.0,24.0,26.0,22.0,5.0,78.0,213.0,26.0,1.0,1.0,32.0,69.0,4.0,9.0,13.0,19.0,7.0,35.0,22.0,9.0,5.0,18.0,12.0,81.0,24.0,26.0,22.0,5.0,78.0,213.0,26.0,0.0,1.0,35.0,81.0,4.0,12.0,21.0,24.0,11.0,27.0,22.0,7.0,6.0,14.0,30.0,95.0,17.0,24.0,15.0,14.0,79.0,220.0,26.0
0.0,0.0,32.0,92.0,1.0,9.0,3.0,8.0,18.0,32.0,19.0,9.0,2.0,15.0,20.0,68.0,21.0,7.0,7.0,2.0,79.0,220.0,26.0,1.0,0.0,36.0,84.0,1.0,8.0,32.0,38.0,19.0,34.0,22.0,8.0,4.0,13.0,23.0,105.0,24.0,2.0,7.0,1.0,78.0,214.0,27.0,1.0,1.0,46.0,90.0,3.0,9.0,15.0,23.0,14.0,35.0,28.0,8.0,1.0,18.0,27.0,110.0,24.0,2.0,7.0,1.0,78.0,214.0,27.0,1.0,1.0,32.0,69.0,4.0,9.0,13.0,19.0,7.0,35.0,22.0,9.0,5.0,18.0,12.0,81.0,24.0,26.0,22.0,5.0,78.0,213.0,26.0,0.0,1.0,35.0,81.0,4.0,12.0,21.0,24.0,11.0,27.0,22.0,7.0,6.0,14.0,30.0,95.0,17.0,24.0,15.0,14.0,79.0,220.0,26.0,0.0,0.0,35.0,82.0,6.0,18.0,28.0,41.0,11.0,32.0,23.0,10.0,1.0,16.0,25.0,104.0,17.0,24.0,15.0,14.0,79.0,220.0,26.0
1.0,0.0,36.0,84.0,1.0,8.0,32.0,38.0,19.0,34.0,22.0,8.0,4.0,13.0,23.0,105.0,24.0,2.0,7.0,1.0,78.0,214.0,27.0,1.0,1.0,46.0,90.0,3.0,9.0,15.0,23.0,14.0,35.0,28.0,8.0,1.0,18.0,27.0,110.0,24.0,2.0,7.0,1.0,78.0,214.0,27.0,1.0,1.0,42.0,89.0,3.0,8.0,21.0,30.0,19.0,40.0,29.0,7.0,4.0,16.0,18.0,108.0,21.0,4.0,9.0,1.0,78.0,212.0,28.0,0.0,1.0,35.0,81.0,4.0,12.0,21.0,24.0,11.0,27.0,22.0,7.0,6.0,14.0,30.0,95.0,17.0,24.0,15.0,14.0,79.0,220.0,26.0,0.0,0.0,35.0,82.0,6.0,18.0,28.0,41.0,11.0,32.0,23.0,10.0,1.0,16.0,25.0,104.0,17.0,24.0,15.0,14.0,79.0,220.0,26.0,0.0,0.0,33.0,89.0,2.0,9.0,17.0,23.0,13.0,31.0,20.0,11.0,2.0,15.0,24.0,85.0,17.0,17.0,16.0,19.0,79.0,219.0,27.0
1.0,1.0,46.0,90.0,3.0,9.0,15.0,23.0,14.0,35.0,28.0,8.0,1.0,18.0,27.0,110.0,24.0,2.0,7.0,1.0,78.0,214.0,27.0,1.0,1.0,42.0,89.0,3.0,8.0,21.0,30.0,19.0,40.0,29.0,7.0,4.0,16.0,18.0,108.0,21.0,4.0,9.0,1.0,78.0,212.0,28.0,1.0,0.0,36.0,89.0,2.0,7.0,18.0,22.0,20.0,41.0,23.0,8.0,6.0,22.0,32.0,92.0,21.0,4.0,9.0,1.0,78.0,212.0,28.0,0.0,0.0,35.0,82.0,6.0,18.0,28.0,41.0,11.0,32.0,23.0,10.0,1.0,16.0,25.0,104.0,17.0,24.0,15.0,14.0,79.0,220.0,26.0,0.0,0.0,33.0,89.0,2.0,9.0,17.0,23.0,13.0,31.0,20.0,11.0,2.0,15.0,24.0,85.0,17.0,17.0,16.0,19.0,79.0,219.0,27.0,0.0,1.0,27.0,72.0,2.0,8.0,22.0,37.0,11.0,26.0,20.0,8.0,8.0,19.0,19.0,78.0,17.0,17.0,16.0,19.0,79.0,219.0,27.0
1.0,1.0,42.0,89.0,3.0,8.0,21.0,30.0,19.0,40.0,29.0,7.0,4.0,16.0,18.0,108.0,21.0,4.0,9.0,1.0,78.0,212.0,28.0,1.0,0.0,36.0,89.0,2.0,7.0,18.0,22.0,20.0,41.0,23.0,8.0,6.0,22.0,32.0,92.0,21.0,4.0,9.0,1.0,78.0,212.0,28.0,1.0,0.0,43.0,86.0,9.0,19.0,15.0,21.0,14.0,37.0,35.0,9.0,7.0,23.0,24.0,110.0,19.0,11.0,7.0,2.0,78.0,213.0,27.0,0.0,0.0,33.0,89.0,2.0,9.0,17.0,23.0,13.0,31.0,20.0,11.0,2.0,15.0,24.0,85.0,17.0,17.0,16.0,19.0,79.0,219.0,27.0,0.0,1.0,27.0,72.0,2.0,8.0,22.0,37.0,11.0,26.0,20.0,8.0,8.0,19.0,19.0,78.0,17.0,17.0,16.0,19.0,79.0,219.0,27.0,0.0,1.0,35.0,95.0,2.0,11.0,17.0,28.0,21.0,23.0,21.0,16.0,10.0,16.0,22.0,89.0,7.0,8.0,5.0,21.0,79.0,210.0,26.0
1.0,0.0,36.0,89.0,2.0,7.0,18.0,22.0,20.0,41.0,23.0,8.0,6.0,22.0,32.0,92.0,21.0,4.0,9.0,1.0,78.0,212.0,28.0,1.0,0.0,43.0,86.0,9.0,19.0,15.0,21.0,14.0,37.0,35.0,9.0,7.0,23.0,24.0,110.0,19.0,11.0,7.0,2.0,78.0,213.0,27.0,1.0,1.0,40.0,76.0,9.0,20.0,28.0,35.0,10.0,34.0,31.0,3.0,10.0,22.0,29.0,117.0,19.0,11.0,7.0,2.0,78.0,213.0,27.0,0.0,1.0,27.0,72.0,2.0,8.0,22.0,37.0,11.0,26.0,20.0,8.0,8.0,19.0,19.0,78.0,17.0,17.0,16.0,19.0,79.0,219.0,27.0,0.0,1.0,35.0,95.0,2.0,11.0,17.0,28.0,21.0,23.0,21.0,16.0,10.0,16.0,22.0,89.0,7.0,8.0,5.0,21.0,79.0,210.0,26.0,0.0,0.0,37.0,101.0,6.0,16.0,33.0,42.0,26.0,25.0,21.0,13.0,1.0,13.0,30.0,113.0,7.0,8.0,5.0,21.0,79.0,210.0,26.0
1.0,0.0,43.0,86.0,9.0,19.0,15.0,21.0,14.0,37.0,35.0,9.0,7.0,23.0,24.0,110.0,19.0,11.0,7.0,2.0,78.0,213.0,27.0,1.0,1.0,40.0,76.0,9.0,20.0,28.0,35.0,10.0,34.0,31.0,3.0,10.0,22.0,29.0,117.0,19.0,11.0,7.0,2.0,78.0,213.0,27.0,0.0,0.0,39.0,82.0,5.0,15.0,13.0,18.0,9.0,24.0,19.0,7.0,4.0,13.0,16.0,96.0,22.0,19.0,17.0,4.0,78.0,217.0,29.0,0.0,1.0,35.0,95.0,2.0,11.0,17.0,28.0,21.0,23.0,21.0,16.0,10.0,16.0,22.0,89.0,7.0,8.0,5.0,21.0,79.0,210.0,26.0,0.0,0.0,37.0,101.0,6.0,16.0,33.0,42.0,26.0,25.0,21.0,13.0,1.0,13.0,30.0,113.0,7.0,8.0,5.0,21.0,79.0,210.0,26.0,1.0,1.0,48.0,85.0,7.0,16.0,11.0,13.0,10.0,35.0,38.0,9.0,4.0,14.0,18.0,114.0,7.0,18.0,2.0,13.0,79.0,220.0,26.0
1.0,1.0,40.0,76.0,9.0,20.0,28.0,35.0,10.0,34.0,31.0,3.0,10.0,22.0,29.0,117.0,19.0,11.0,7.0,2.0,78.0,213.0,27.0,0.0,0.0,39.0,82.0,5.0,15.0,13.0,18.0,9.0,24.0,19.0,7.0,4.0,13.0,16.0,96.0,22.0,19.0,17.0,4.0,78.0,217.0,29.0,1.0,1.0,31.0,73.0,5.0,10.0,30.0,33.0,11.0,38.0,18.0,3.0,11.0,14.0,20.0,97.0,22.0,19.0,17.0,4.0,78.0,217.0,29.0,0.0,0.0,37.0,101.0,6.0,16.0,33.0,42.0,26.0,25.0,21.0,13.0,1.0,13.0,30.0,113.0,7.0,8.0,5.0,21.0,79.0,210.0,26.0,1.0,1.0,48.0,85.0,7.0,16.0,11.0,13.0,10.0,35.0,38.0,9.0,4.0,14.0,18.0,114.0,7.0,18.0,2.0,13.0,79.0,220.0,26.0,0.0,0.0,34.0,90.0,4.0,16.0,10.0,17.0,13.0,30.0,16.0,6.0,4.0,10.0,23.0,82.0,7.0,18.0,2.0,13.0,79.0,220.0,26.0
0.0,0.0,39.0,82.0,5.0,15.0,13.0,18.0,9.0,24.0,19.0,7.0,4.0,13.0,16.0,96.0,22.0,19.0,17.0,4.0,78.0,217.0,29.0,1.0,1.0,31.0,73.0,5.0,10.0,30.0,33.0,11.0,38.0,18.0,3.0,11.0,14.0,20.0,97.0,22.0,19.0,17.0,4.0,78.0,217.0,29.0,1.0,0.0,45.0,103.0,10.0,20.0,27.0,39.0,20.0,43.0,34.0,10.0,10.0,22.0,2.0,127.0,19.0,7.0,13.0,5.0,78.0,218.0,29.0,1.0,1.0,48.0,85.0,7.0,16.0,11.0,13.0,10.0,35.0,38.0,9.0,4.0,14.0,18.0,114.0,7.0,18.0,2.0,13.0,79.0,220.0,26.0,0.0,0.0,34.0,90.0,4.0,16.0,10.0,17.0,13.0,30.0,16.0,6.0,4.0,10.0,23.0,82.0,7.0,18.0,2.0,13.0,79.0,220.0,26.0,0.0,1.0,42.0,99.0,8.0,23.0,29.0,36.0,14.0,34.0,29.0,13.0,11.0,17.0,28.0,121.0,8.0,5.0,11.0,12.0,79.0,227.0,25.0
1.0,1.0,31.0,73.0,5.0,10.0,30.0,33.0,11.0,38.0,18.0,3.0,11.0,14.0,20.0,97.0,22.0,19.0,17.0,4.0,78.0,217.0,29.0,1.0,0.0,45.0,103.0,10.0,20.0,27.0,39.0,20.0,43.0,34.0,10.0,10.0,22.0,2.0,127.0,19.0,7.0,13.0,5.0,78.0,218.0,29.0,0.0,1.0,36.0,83.0,9.0,21.0,11.0,19.0,14.0,24.0,20.0,10.0,4.0,14.0,27.0,92.0,19.0,7.0,13.0,5.0,78.0,218.0,29.0,0.0,0.0,34.0,90.0,4.0,16.0,10.0,17.0,13.0,30.0,16.0,6.0,4.0,10.0,23.0,82.0,7.0,18.0,2.0,13.0,79.0,220.0,26.0,0.0,1.0,42.0,99.0,8.0,23.0,29.0,36.0,14.0,34.0,29.0,13.0,11.0,17.0,28.0,121.0,8.0,5.0,11.0,12.0,79.0,227.0,25.0,1.0,0.0,32.0,64.0,6.0,13.0,28.0,36.0,10.0,29.0,21.0,6.0,9.0,17.0,1.0,98.0,8.0,5.0,11.0,12.0,79.0,227.0,25.0
1.0,0.0,45.0,103.0,10.0,20.0,27.0,39.0,20.0,43.0,34.0,10.0,10.0,22.0,2.0,127.0,19.0,7.0,13.0,5.0,78.0,218.0,29.0,0.0,1.0,36.0,83.0,9.0,21.0,11.0,19.0,14.0,24.0,20.0,10.0,4.0,14.0,27.0,92.0,19.0,7.0,13.0,5.0,78.0,218.0,29.0,1.0,1.0,32.0,71.0,6.0,13.0,31.0,37.0,9.0,30.0,20.0,8.0,0.0,10.0,25.0,101.0,25.0,13.0,16.0,2.0,79.0,222.0,31.0,0.0,1.0,42.0,99.0,8.0,23.0,29.0,36.0,14.0,34.0,29.0,13.0,11.0,17.0,28.0,121.0,8.0,5.0,11.0,12.0,79.0,227.0,25.0,1.0,0.0,32.0,64.0,6.0,13.0,28.0,36.0,10.0,29.0,21.0,6.0,9.0,17.0,1.0,98.0,8.0,5.0,11.0,12.0,79.0,227.0,25.0,0.0,0.0,30.0,73.0,4.0,14.0,25.0,34.0,11.0,27.0,14.0,5.0,2.0,16.0,28.0,89.0,1.0,5.0,4.0,20.0,79.0,231.0,25.0
0.0,1.0,36.0,83.0,9.0,21.0,11.0,19.0,14.0,24.0,20.0,10.0,4.0,14.0,27.0,92.0,19.0,7.0,13.0,5.0,78.0,218.0,29.0,1.0,1.0,32.0,71.0,6.0,13.0,31.0,37.0,9.0,30.0,20.0,8.0,0.0,10.0,25.0,101.0,25.0,13.0,16.0,2.0,79.0,222.0,31.0,0.0,0.0,32.0,78.0,3.0,15.0,27.0,29.0,11.0,30.0,19.0,5.0,6.0,16.0,33.0,94.0,25.0,13.0,16.0,2.0,79.0,222.0,31.0,1.0,0.0,32.0,64.0,6.0,13.0,28.0,36.0,10.0,29.0,21.0,6.0,9.0,17.0,1.0,98.0,8.0,5.0,11.0,12.0,79.0,227.0,25.0,0.0,0.0,30.0,73.0,4.0,14.0,25.0,34.0,11.0,27.0,14.0,5.0,2.0,16.0,28.0,89.0,1.0,5.0,4.0,20.0,79.0,231.0,25.0,1.0,1.0,31.0,75.0,2.0,14.0,35.0,47.0,13.0,33.0,19.0,12.0,6.0,14.0,22.0,99.0,1.0,5.0,4.0,20.0,79.0,231.0,25.0
1.0,1.0,32.0,71.0,6.0,13.0,31.0,37.0,9.0,30.0,20.0,8.0,0.0,10.0,25.0,101.0,25.0,13.0,16.0,2.0,79.0,222.0,31.0,0.0,0.0,32.0,78.0,3.0,15.0,27.0,29.0,11.0,30.0,19.0,5.0,6.0,16.0,33.0,94.0,25.0,13.0,16.0,2.0,79.0,222.0,31.0,0.0,0.0,34.0,77.0,4.0,11.0,19.0,25.0,10.0,31.0,20.0,6.0,3.0,13.0,27.0,91.0,26.0,17.0,23.0,4.0,79.0,218.0,29.0,0.0,0.0,30.0,73.0,4.0,14.0,25.0,34.0,11.0,27.0,14.0,5.0,2.0,16.0,28.0,89.0,1.0,5.0,4.0,20.0,79.0,231.0,25.0,1.0,1.0,31.0,75.0,2.0,14.0,35.0,47.0,13.0,33.0,19.0,12.0,6.0,14.0,22.0,99.0,1.0,5.0,4.0,20.0,79.0,231.0,25.0,1.0,1.0,36.0,74.0,4.0,6.0,23.0,39.0,12.0,32.0,24.0,8.0,5.0,11.0,24.0,99.0,2.0,13.0,7.0,25.0,79.0,231.0,26.0
0.0,0.0,32.0,78.0,3.0,15.0,27.0,29.0,11.0,30.0,19.0,5.0,6.0,16.0,33.0,94.0,25.0,13.0,16.0,2.0,79.0,222.0,31.0,0.0,0.0,34.0,77.0,4.0,11.0,19.0,25.0,10.0,31.0,20.0,6.0,3.0,13.0,27.0,91.0,26.0,17.0,23.0,4.0,79.0,218.0,29.0,0.0,0.0,34.0,91.0,6.0,14.0,8.0,8.0,12.0,25.0,17.0,4.0,2.0,7.0,23.0,82.0,27.0,29.0,27.0,2.0,79.0,222.0,29.0,1.0,1.0,31.0,75.0,2.0,14.0,35.0,47.0,13.0,33.0,19.0,12.0,6.0,14.0,22.0,99.0,1.0,5.0,4.0,20.0,79.0,231.0,25.0,1.0,1.0,36.0,74.0,4.0,6.0,23.0,39.0,12.0,32.0,24.0,8.0,5.0,11.0,24.0,99.0,2.0,13.0,7.0,25.0,79.0,231.0,26.0,1.0,1.0,39.0,76.0,4.0,11.0,24.0,29.0,10.0,40.0,31.0,4.0,9.0,8.0,13.0,106.0,6.0,1.0,10.0,6.0,80.0,231.0,28.0
0.0,0.0,34.0,77.0,4.0,11.0,19.0,25.0,10.0,31.0,20.0,6.0,3.0,13.0,27.0,91.0,26.0,17.0,23.0,4.0,79.0,218.0,29.0,0.0,0.0,34.0,91.0,6.0,14.0,8.0,8.0,12.0,25.0,17.0,4.0,2.0,7.0,23.0,82.0,27.0,29.0,27.0,2.0,79.0,222.0,29.0,0.0,1.0,33.0,81.0,5.0,10.0,14.0,20.0,13.0,35.0,19.0,2.0,2.0,12.0,25.0,85.0,27.0,29.0,27.0,2.0,79.0,222.0,29.0,1.0,1.0,36.0,74.0,4.0,6.0,23.0,39.0,12.0,32.0,24.0,8.0,5.0,11.0,24.0,99.0,2.0,13.0,7.0,25.0,79.0,231.0,26.0,1.0,1.0,39.0,76.0,4.0,11.0,24.0,29.0,10.0,40.0,31.0,4.0,9.0,8.0,13.0,106.0,6.0,1.0,10.0,6.0,80.0,231.0,28.0,1.0,0.0,34.0,80.0,5.0,15.0,19.0,32.0,12.0,34.0,19.0,6.0,4.0,9.0,19.0,92.0,6.0,1.0,10.0,6.0,80.0,231.0,28.0
0.0,0.0,34.0,91.0,6.0,14.0,8.0,8.0,12.0,25.0,17.0,4.0,2.0,7.0,23.0,82.0,27.0,29.0,27.0,2.0,79.0,222.0,29.0,0.0,1.0,33.0,81.0,5.0,10.0,14.0,20.0,13.0,35.0,19.0,2.0,2.0,12.0,25.0,85.0,27.0,29.0,27.0,2.0,79.0,222.0,29.0,1.0,0.0,30.0,75.0,2.0,12.0,17.0,19.0,12.0,31.0,12.0,4.0,3.0,12.0,25.0,79.0,28.0,25.0,29.0,1.0,79.0,217.0,28.0,1.0,1.0,39.0,76.0,4.0,11.0,24.0,29.0,10.0,40.0,31.0,4.0,9.0,8.0,13.0,106.0,6.0,1.0,10.0,6.0,80.0,231.0,28.0,1.0,0.0,34.0,80.0,5.0,15.0,19.0,32.0,12.0,34.0,19.0,6.0,4.0,9.0,19.0,92.0,6.0,1.0,10.0,6.0,80.0,231.0,28.0,0.0,1.0,23.0,68.0,6.0,22.0,26.0,37.0,10.0,29.0,18.0,5.0,5.0,8.0,23.0,78.0,3.0,5.0,9.0,23.0,79.0,229.0,28.0
0.0,1.0,33.0,81.0,5.0,10.0,14.0,20.0,13.0,35.0,19.0,2.0,2.0,12.0,25.0,85.0,27.0,29.0,27.0,2.0,79.0,222.0,29.0,1.0,0.0,30.0,75.0,2.0,12.0,17.0,19.0,12.0,31.0,12.0,4.0,3.0,12.0,25.0,79.0,28.0,25.0,29.0,1.0,79.0,217.0,28.0,1.0,1.0,34.0,78.0,9.0,20.0,14.0,16.0,7.0,40.0,12.0,5.0,3.0,14.0,21.0,91.0,28.0,25.0,29.0,1.0,79.0,217.0,28.0,1.0,0.0,34.0,80.0,5.0,15.0,19.0,32.0,12.0,34.0,19.0,6.0,4.0,9.0,19.0,92.0,6.0,1.0,10.0,6.0,80.0,231.0,28.0,0.0,1.0,23.0,68.0,6.0,22.0,26.0,37.0,10.0,29.0,18.0,5.0,5.0,8.0,23.0,78.0,3.0,5.0,9.0,23.0,79.0,229.0,28.0,0.0,0.0,28.0,86.0,7.0,21.0,18.0,27.0,17.0,33.0,13.0,10.0,5.0,9.0,16.0,81.0,3.0,5.0,9.0,23.0,79.0,229.0,28.0
1.0,0.0,30.0,75.0,2.0,12.0,17.0,19.0,12.0,31.0,12.0,4.0,3.0,12.0,25.0,79.0,28.0,25.0,29.0,1.0,79.0,217.0,28.0,1.0,1.0,34.0,78.0,9.0,20.0,14.0,16.0,7.0,40.0,12.0,5.0,3.0,14.0,21.0,91.0,28.0,25.0,29.0,1.0,79.0,217.0,28.0,0.0,0.0,35.0,74.0,7.0,13.0,26.0,31.0,8.0,26.0,14.0,4.0,0.0,9.0,26.0,103.0,24.0,26.0,20.0,14.0,78.0,217.0,29.0,0.0,1.0,23.0,68.0,6.0,22.0,26.0,37.0,10.0,29.0,18.0,5.0,5.0,8.0,23.0,78.0,3.0,5.0,9.0,23.0,79.0,229.0,28.0,0.0,0.0,28.0,86.0,7.0,21.0,18.0,27.0,17.0,33.0,13.0,10.0,5.0,9.0,16.0,81.0,3.0,5.0,9.0,23.0,79.0,229.0,28.0,1.0,1.0,46.0,87.0,7.0,21.0,18.0,27.0,13.0,28.0,23.0,6.0,9.0,7.0,25.0,117.0,3.0,3.0,8.0,9.0,79.0,231.0,27.0
1.0,1.0,34.0,78.0,9.0,20.0,14.0,16.0,7.0,40.0,12.0,5.0,3.0,14.0,21.0,91.0,28.0,25.0,29.0,1.0,79.0,217.0,28.0,0.0,0.0,35.0,74.0,7.0,13.0,26.0,31.0,8.0,26.0,14.0,4.0,0.0,9.0,26.0,103.0,24.0,26.0,20.0,14.0,78.0,217.0,29.0,0.0,1.0,37.0,85.0,5.0,21.0,12.0,18.0,16.0,26.0,19.0,7.0,3.0,14.0,20.0,91.0,24.0,26.0,20.0,14.0,78.0,217.0,29.0,0.0,0.0,28.0,86.0,7.0,21.0,18.0,27.0,17.0,33.0,13.0,10.0,5.0,9.0,16.0,81.0,3.0,5.0,9.0,23.0,79.0,229.0,28.0,1.0,1.0,46.0,87.0,7.0,21.0,18.0,27.0,13.0,28.0,23.0,6.0,9.0,7.0,25.0,117.0,3.0,3.0,8.0,9.0,79.0,231.0,27.0,1.0,0.0,42.0,87.0,9.0,19.0,14.0,19.0,17.0,31.0,21.0,11.0,3.0,11.0,22.0,107.0,3.0,3.0,8.0,9.0,79.0,231.0,27.0
0.0,0.0,35.0,74.0,7.0,13.0,26.0,31.0,8.0,26.0,14.0,4.0,0.0,9.0,26.0,103.0,24.0,26.0,20.0,14.0,78.0,217.0,29.0,0.0,1.0,37.0,85.0,5.0,21.0,12.0,18.0,16.0,26.0,19.0,7.0,3.0,14.0,20.0,91.0,24.0,26.0,20.0,14.0,78.0,217.0,29.0,1.0,0.0,42.0,78.0,9.0,16.0,24.0,29.0,7.0,29.0,27.0,6.0,3.0,13.0,20.0,117.0,11.0,29.0,11.0,20.0,78.0,220.0,27.0,1.0,1.0,46.0,87.0,7.0,21.0,18.0,27.0,13.0,28.0,23.0,6.0,9.0,7.0,25.0,117.0,3.0,3.0,8.0,9.0,79.0,231.0,27.0,1.0,0.0,42.0,87.0,9.0,19.0,14.0,19.0,17.0,31.0,21.0,11.0,3.0,11.0,22.0,107.0,3.0,3.0,8.0,9.0,79.0,231.0,27.0,0.0,1.0,41.0,90.0,12.0,25.0,16.0,20.0,14.0,28.0,27.0,5.0,2.0,13.0,28.0,110.0,4.0,4.0,4.0,23.0,79.0,232.0,26.0
